total_fns;1
generic_fns;0
mono_fns;1
safe_fns;1
unsafe_fns;0
supported_inputs;1
unsupported_inputs;0
has_unsafe_ops;0
no_unsafe_ops;1
safe_abstractions;0
has_loops;0
no_loops;1
has_iterators;0
no_iterators;1
with_recursion;0
recursive_fns;0
