fn_name;inline_assembly;unsafe_dereference;unsafe_call;unsafe_static_access;unsafe_union_access
slice::sort::shared::smallsort::sort8_stable;0;1;5;0;0
slice::sort::shared::smallsort::merge_up;0;2;4;0;0
slice::sort::shared::smallsort::merge_down;0;2;2;0;0
slice::sort::shared::smallsort::bidirectional_merge;0;0;9;0;0
slice::sort::shared::find_existing_run;0;0;6;0;0
slice::ascii::<impl [u8]>::as_ascii;0;0;1;0;0
slice::ascii::<impl [u8]>::as_ascii_unchecked;0;1;0;0;0
<slice::ascii::EscapeAscii<'a> as fmt::Display>::fmt;0;0;2;0;0
<[A] as slice::cmp::SlicePartialEq<B>>::equal;0;0;1;0;0
<A as slice::cmp::SliceOrd>::compare;0;0;1;0;0
<i8 as slice::cmp::SliceContains>::slice_contains;0;0;1;0;0
slice::index::get_offset_len_noubcheck;0;0;1;0;0
slice::index::get_offset_len_mut_noubcheck;0;0;1;0;0
<usize as slice::index::SliceIndex<[T]>>::get;0;1;1;0;0
<usize as slice::index::SliceIndex<[T]>>::get_mut;0;1;1;0;0
<usize as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<usize as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::get;0;1;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::get_mut;0;1;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::index;0;1;1;0;0
<ops::index_range::IndexRange as slice::index::SliceIndex<[T]>>::index_mut;0;1;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::get;0;1;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::get_mut;0;1;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::index;0;1;1;0;0
<ops::range::Range<usize> as slice::index::SliceIndex<[T]>>::index_mut;0;1;1;0;0
<range::Range<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<range::Range<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::RangeTo<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::range::RangeTo<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::index;0;1;1;0;0
<ops::range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::index_mut;0;1;1;0;0
<range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<range::RangeFrom<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::RangeInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::range::RangeInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<range::RangeInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<range::RangeInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<ops::range::RangeToInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<ops::range::RangeToInclusive<usize> as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
<(ops::range::Bound<usize>, ops::range::Bound<usize>) as slice::index::SliceIndex<[T]>>::get_unchecked;0;0;1;0;0
<(ops::range::Bound<usize>, ops::range::Bound<usize>) as slice::index::SliceIndex<[T]>>::get_unchecked_mut;0;0;1;0;0
slice::iter::Iter::<'a, T>::new;0;0;1;0;0
slice::iter::Iter::<'a, T>::next_back_unchecked;0;0;2;0;0
slice::iter::Iter::<'a, T>::make_slice;0;0;2;0;0
slice::iter::Iter::<'a, T>::post_inc_start;0;2;1;0;0
slice::iter::Iter::<'a, T>::pre_dec_end;0;2;1;0;0
<slice::iter::Iter<'_, T> as iter::traits::exact_size::ExactSizeIterator>::len;0;0;1;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::next;0;0;3;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::size_hint;0;0;1;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::count;0;0;1;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::nth;0;2;3;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::advance_by;0;0;2;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::fold;0;1;3;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::position;0;0;2;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::rposition;0;0;2;0;0
<slice::iter::Iter<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;1;1;0;0
<slice::iter::Iter<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;1;0;0
<slice::iter::Iter<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;2;3;0;0
<slice::iter::Iter<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::advance_back_by;0;0;2;0;0
<slice::iter::Iter<'a, T> as iter::traits::unchecked_iterator::UncheckedIterator>::next_unchecked;0;0;2;0;0
slice::iter::IterMut::<'a, T>::new;0;0;1;0;0
slice::iter::IterMut::<'a, T>::into_slice;0;0;2;0;0
slice::iter::IterMut::<'a, T>::as_mut_slice;0;0;2;0;0
slice::iter::IterMut::<'a, T>::next_back_unchecked;0;0;2;0;0
slice::iter::IterMut::<'a, T>::make_slice;0;0;2;0;0
slice::iter::IterMut::<'a, T>::post_inc_start;0;2;1;0;0
slice::iter::IterMut::<'a, T>::pre_dec_end;0;2;1;0;0
<slice::iter::IterMut<'_, T> as iter::traits::exact_size::ExactSizeIterator>::len;0;0;1;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::next;0;0;3;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::size_hint;0;0;1;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::count;0;0;1;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::nth;0;2;3;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::advance_by;0;0;2;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::fold;0;1;3;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::position;0;0;2;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::rposition;0;0;2;0;0
<slice::iter::IterMut<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;1;1;0;0
<slice::iter::IterMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;1;0;0
<slice::iter::IterMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;2;3;0;0
<slice::iter::IterMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::advance_back_by;0;0;2;0;0
<slice::iter::IterMut<'a, T> as iter::traits::unchecked_iterator::UncheckedIterator>::next_unchecked;0;0;2;0;0
<slice::iter::Split<'a, T, P> as iter::traits::iterator::Iterator>::next;0;0;2;0;0
<slice::iter::Split<'a, T, P> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;2;0;0
<slice::iter::Windows<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
<slice::iter::Chunks<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;3;0;0
<slice::iter::Chunks<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;1;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::iterator::Iterator>::next;0;1;1;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::iterator::Iterator>::nth;0;1;2;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::iterator::Iterator>::last;0;1;1;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;3;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;1;1;0;0
<slice::iter::ChunksMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;1;2;0;0
slice::iter::ChunksExact::<'a, T>::new;0;0;1;0;0
<slice::iter::ChunksExact<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
slice::iter::ChunksExactMut::<'a, T>::new;0;0;1;0;0
<slice::iter::ChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::next;0;1;1;0;0
<slice::iter::ChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::nth;0;0;1;0;0
<slice::iter::ChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
<slice::iter::ChunksExactMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;1;1;0;0
<slice::iter::ChunksExactMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;1;2;0;0
<slice::iter::ArrayWindows<'a, T, N> as iter::traits::iterator::Iterator>::next;0;1;1;0;0
<slice::iter::ArrayWindows<'a, T, N> as iter::traits::iterator::Iterator>::nth;0;1;2;0;0
<slice::iter::ArrayWindows<'a, T, N> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;1;1;0;0
<slice::iter::ArrayWindows<'a, T, N> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;1;1;0;0
<slice::iter::ArrayChunks<'a, T, N> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;1;0;0
<slice::iter::ArrayChunksMut<'a, T, N> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;1;0;0
<slice::iter::RChunks<'a, T> as iter::traits::iterator::Iterator>::next;0;0;1;0;0
<slice::iter::RChunks<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
<slice::iter::RChunks<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;1;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::iterator::Iterator>::next;0;1;1;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::iterator::Iterator>::nth;0;1;2;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::iterator::Iterator>::last;0;1;1;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;1;1;0;0
<slice::iter::RChunksMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;1;2;0;0
slice::iter::RChunksExact::<'a, T>::new;0;0;1;0;0
<slice::iter::RChunksExact<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
slice::iter::RChunksExactMut::<'a, T>::new;0;0;1;0;0
<slice::iter::RChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::next;0;1;1;0;0
<slice::iter::RChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::nth;0;0;1;0;0
<slice::iter::RChunksExactMut<'a, T> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;2;0;0
<slice::iter::RChunksExactMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;1;1;0;0
<slice::iter::RChunksExactMut<'a, T> as iter::traits::double_ended::DoubleEndedIterator>::nth_back;0;1;2;0;0
slice::raw::from_raw_parts;0;1;0;0;0
slice::raw::from_raw_parts_mut;0;1;0;0;0
slice::raw::from_ptr_range;0;0;2;0;0
slice::raw::from_mut_ptr_range;0;0;2;0;0
slice::rotate::ptr_rotate;0;0;3;0;0
slice::rotate::ptr_rotate_memmove;0;0;12;0;0
slice::rotate::ptr_rotate_gcd;0;0;11;0;0
slice::rotate::ptr_rotate_swap;0;0;6;0;0
slice::<impl [T]>::first_chunk;0;1;0;0;0
slice::<impl [T]>::first_chunk_mut;0;1;0;0;0
slice::<impl [T]>::split_first_chunk;0;1;1;0;0
slice::<impl [T]>::split_first_chunk_mut;0;1;1;0;0
slice::<impl [T]>::split_last_chunk;0;1;1;0;0
slice::<impl [T]>::split_last_chunk_mut;0;1;1;0;0
slice::<impl [T]>::last_chunk;0;1;1;0;0
slice::<impl [T]>::last_chunk_mut;0;1;1;0;0
slice::<impl [T]>::get_unchecked;0;1;1;0;0
slice::<impl [T]>::get_unchecked_mut;0;1;1;0;0
slice::<impl [T]>::as_ptr_range;0;0;1;0;0
slice::<impl [T]>::as_mut_ptr_range;0;0;1;0;0
slice::<impl [T]>::as_array;0;1;0;0;0
slice::<impl [T]>::as_mut_array;0;1;0;0;0
slice::<impl [T]>::swap;0;0;1;0;0
slice::<impl [T]>::swap_unchecked;0;0;3;0;0
slice::<impl [T]>::reverse;0;0;3;0;0
slice::<impl [T]>::as_chunks_unchecked;0;0;2;0;0
slice::<impl [T]>::as_chunks;0;0;2;0;0
slice::<impl [T]>::as_rchunks;0;0;1;0;0
slice::<impl [T]>::as_chunks_unchecked_mut;0;0;2;0;0
slice::<impl [T]>::as_chunks_mut;0;0;2;0;0
slice::<impl [T]>::as_rchunks_mut;0;0;1;0;0
slice::<impl [T]>::split_at_unchecked;0;0;3;0;0
slice::<impl [T]>::split_at_mut_unchecked;0;0;3;0;0
slice::<impl [T]>::split_at_checked;0;0;1;0;0
slice::<impl [T]>::split_at_mut_checked;0;0;1;0;0
slice::<impl [T]>::binary_search_by;0;0;4;0;0
slice::<impl [T]>::partition_dedup_by;0;4;3;0;0
slice::<impl [T]>::rotate_left;0;0;2;0;0
slice::<impl [T]>::rotate_right;0;0;2;0;0
slice::<impl [T]>::copy_from_slice;0;0;1;0;0
slice::<impl [T]>::copy_within;0;0;3;0;0
slice::<impl [T]>::swap_with_slice;0;0;1;0;0
slice::<impl [T]>::align_to;0;0;4;0;0
slice::<impl [T]>::align_to_mut;0;0;4;0;0
slice::<impl [T]>::as_simd;0;0;1;0;0
slice::<impl [T]>::as_simd_mut;0;0;1;0;0
slice::<impl [T]>::get_disjoint_unchecked_mut;0;1;5;0;0
slice::<impl [T]>::get_disjoint_mut;0;0;1;0;0
"slice::<impl [[T; N]]>::as_flattened";0;0;2;0;0
"slice::<impl [[T; N]]>::as_flattened_mut";0;0;2;0;0
str::converts::from_utf8;0;0;1;0;0
str::converts::from_utf8_mut;0;0;1;0;0
str::converts::from_utf8_unchecked_mut;0;1;0;0;0
str::converts::from_raw_parts;0;1;0;0;0
str::converts::from_raw_parts_mut;0;1;0;0;0
str::count::do_count_chars;0;0;1;0;0
<str::iter::Chars<'a> as iter::traits::iterator::Iterator>::next;0;0;1;0;0
<str::iter::Chars<'a> as iter::traits::iterator::Iterator>::advance_by;0;0;3;0;0
<str::iter::Chars<'a> as iter::traits::double_ended::DoubleEndedIterator>::next_back;0;0;1;0;0
str::iter::Chars::<'a>::as_str;0;0;1;0;0
<str::iter::Bytes<'_> as iter::traits::iterator::Iterator>::__iterator_get_unchecked;0;0;1;0;0
str::iter::SplitInternal::<'a, P>::get_end;0;0;1;0;0
str::iter::SplitInternal::<'a, P>::next;0;0;1;0;0
str::iter::SplitInternal::<'a, P>::next_inclusive;0;0;1;0;0
str::iter::SplitInternal::<'a, P>::next_back;0;0;2;0;0
str::iter::SplitInternal::<'a, P>::next_back_inclusive;0;0;2;0;0
str::iter::SplitInternal::<'a, P>::remainder;0;0;1;0;0
str::iter::SplitAsciiWhitespace::<'a>::remainder;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::Range<usize>>::get;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::Range<usize>>::get_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::Range<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::Range<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::Range<usize>>::index_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::Range<usize>>::get;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::Range<usize>>::get_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::Range<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::Range<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::Range<usize>>::index_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for (ops::range::Bound<usize>, ops::range::Bound<usize>)>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for (ops::range::Bound<usize>, ops::range::Bound<usize>)>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeTo<usize>>::get;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeTo<usize>>::get_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeTo<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeTo<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeTo<usize>>::index_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeFrom<usize>>::get;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeFrom<usize>>::get_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeFrom<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeFrom<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeFrom<usize>>::index_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeFrom<usize>>::get;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeFrom<usize>>::get_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeFrom<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeFrom<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeFrom<usize>>::index_mut;0;1;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeInclusive<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeInclusive<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeInclusive<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for range::RangeInclusive<usize>>::get_unchecked_mut;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeToInclusive<usize>>::get_unchecked;0;0;1;0;0
str::traits::<impl slice::index::SliceIndex<str> for ops::range::RangeToInclusive<usize>>::get_unchecked_mut;0;0;1;0;0
str::validations::next_code_point;0;0;3;0;0
str::validations::next_code_point_reverse;0;0;3;0;0
str::validations::run_utf8_validation;0;2;2;0;0
str::pattern::Pattern::strip_prefix_of;0;0;1;0;0
str::pattern::Pattern::strip_suffix_of;0;0;1;0;0
<str::pattern::CharSearcher<'a> as str::pattern::Searcher<'a>>::next;0;0;1;0;0
<str::pattern::CharSearcher<'a> as str::pattern::Searcher<'a>>::next_match;0;0;1;0;0
<str::pattern::CharSearcher<'a> as str::pattern::ReverseSearcher<'a>>::next_back;0;0;1;0;0
<str::pattern::CharSearcher<'a> as str::pattern::ReverseSearcher<'a>>::next_match_back;0;0;1;0;0
<&'b str as str::pattern::Pattern>::strip_prefix_of;0;0;1;0;0
<&'b str as str::pattern::Pattern>::strip_suffix_of;0;0;1;0;0
str::pattern::small_slice_eq;0;0;8;0;0
<str::lossy::Debug<'_> as fmt::Debug>::fmt;0;0;1;0;0
<str::lossy::Utf8Chunks<'a> as iter::traits::iterator::Iterator>::next;0;0;4;0;0
str::<impl str>::from_utf8_unchecked;0;0;1;0;0
str::<impl str>::from_utf8_unchecked_mut;0;0;1;0;0
str::<impl str>::floor_char_boundary;0;0;1;0;0
str::<impl str>::as_bytes_mut;0;1;0;0;0
str::<impl str>::get_unchecked;0;1;1;0;0
str::<impl str>::get_unchecked_mut;0;1;1;0;0
str::<impl str>::slice_unchecked;0;1;1;0;0
str::<impl str>::slice_mut_unchecked;0;1;1;0;0
str::<impl str>::split_at_mut;0;0;1;0;0
str::<impl str>::split_at_checked;0;0;1;0;0
str::<impl str>::split_at_mut_checked;0;0;1;0;0
str::<impl str>::split_at_unchecked;0;0;5;0;0
str::<impl str>::split_at_mut_unchecked;0;0;5;0;0
str::<impl str>::split_once;0;0;2;0;0
str::<impl str>::rsplit_once;0;0;2;0;0
str::<impl str>::trim_matches;0;0;1;0;0
str::<impl str>::trim_start_matches;0;0;1;0;0
str::<impl str>::trim_end_matches;0;0;1;0;0
str::<impl str>::make_ascii_uppercase;0;0;1;0;0
str::<impl str>::make_ascii_lowercase;0;0;1;0;0
str::<impl str>::trim_ascii_start;0;0;1;0;0
str::<impl str>::trim_ascii_end;0;0;1;0;0
str::<impl str>::trim_ascii;0;0;1;0;0
str::<impl default::Default for &mut str>::default;0;0;1;0;0
<str::UnsafeBytesToStr as ops::function::Fn<(&'a [u8],)>>::call;0;0;1;0;0
time::Duration::new;0;0;2;0;0
time::Duration::from_millis;0;0;1;0;0
time::Duration::from_micros;0;0;1;0;0
time::Duration::from_nanos;0;0;1;0;0
<future::async_drop::AsyncDropOwning<T> as future::future::Future>::poll;0;0;2;0;1
future::async_drop::async_drop_in_place_raw;0;0;1;0;0
future::async_drop::async_drop_in_place;0;0;1;0;0
<future::async_drop::AsyncDropInPlace<T> as future::future::Future>::poll;0;0;2;0;0
<future::async_drop::Fuse<T> as future::future::Future>::poll;0;0;2;0;0
<future::join::MaybeDone<F> as future::future::Future>::poll;0;0;2;0;0
<future::poll_fn::PollFn<F> as future::future::Future>::poll;0;0;1;0;0
future::get_context;0;1;0;0;0
task::wake::Waker::wake;0;0;1;0;0
task::wake::Waker::wake_by_ref;0;0;1;0;0
<task::wake::Waker as clone::Clone>::clone;0;0;1;0;0
<task::wake::Waker as ops::drop::Drop>::drop;0;0;1;0;0
task::wake::LocalWaker::wake;0;0;1;0;0
task::wake::LocalWaker::wake_by_ref;0;0;1;0;0
<task::wake::LocalWaker as clone::Clone>::clone;0;0;1;0;0
<task::wake::LocalWaker as ops::drop::Drop>::drop;0;0;1;0;0
alloc::global::GlobalAlloc::alloc_zeroed;0;0;2;0;0
alloc::global::GlobalAlloc::realloc;0;0;4;0;0
alloc::layout::Layout::new;0;0;1;0;0
alloc::layout::Layout::for_value;0;0;1;0;0
alloc::layout::Layout::for_value_raw;0;0;3;0;0
alloc::layout::Layout::pad_to_align;0;0;1;0;0
alloc::layout::Layout::array::inner;0;0;1;0;0
alloc::Allocator::allocate_zeroed;0;0;1;0;0
alloc::Allocator::grow;0;0;2;0;0
alloc::Allocator::grow_zeroed;0;0;2;0;0
alloc::Allocator::shrink;0;0;2;0;0
<&A as alloc::Allocator>::deallocate;0;0;1;0;0
<&A as alloc::Allocator>::grow;0;0;1;0;0
<&A as alloc::Allocator>::grow_zeroed;0;0;1;0;0
<&A as alloc::Allocator>::shrink;0;0;1;0;0
escape::escape_ascii;0;0;1;0;0
escape::EscapeIterInner::<N>::as_ascii;0;0;1;0;0
escape::EscapeIterInner::<N>::next;0;0;1;0;0
escape::EscapeIterInner::<N>::next_back;0;0;1;0;0
core_arch::simd::u8x2::splat;0;0;1;0;0
core_arch::simd::u8x2::extract;0;0;2;0;0
core_arch::simd::i8x2::splat;0;0;1;0;0
core_arch::simd::i8x2::extract;0;0;2;0;0
core_arch::simd::u8x4::splat;0;0;1;0;0
core_arch::simd::u8x4::extract;0;0;2;0;0
core_arch::simd::u16x2::splat;0;0;1;0;0
core_arch::simd::u16x2::extract;0;0;2;0;0
core_arch::simd::i8x4::splat;0;0;1;0;0
core_arch::simd::i8x4::extract;0;0;2;0;0
core_arch::simd::i16x2::splat;0;0;1;0;0
core_arch::simd::i16x2::extract;0;0;2;0;0
core_arch::simd::u8x8::splat;0;0;1;0;0
core_arch::simd::u8x8::extract;0;0;2;0;0
core_arch::simd::u16x4::splat;0;0;1;0;0
core_arch::simd::u16x4::extract;0;0;2;0;0
core_arch::simd::u32x2::splat;0;0;1;0;0
core_arch::simd::u32x2::extract;0;0;2;0;0
core_arch::simd::u64x1::splat;0;0;1;0;0
core_arch::simd::u64x1::extract;0;0;2;0;0
core_arch::simd::i8x8::splat;0;0;1;0;0
core_arch::simd::i8x8::extract;0;0;2;0;0
core_arch::simd::i16x4::splat;0;0;1;0;0
core_arch::simd::i16x4::extract;0;0;2;0;0
core_arch::simd::i32x2::splat;0;0;1;0;0
core_arch::simd::i32x2::extract;0;0;2;0;0
core_arch::simd::i64x1::splat;0;0;1;0;0
core_arch::simd::i64x1::extract;0;0;2;0;0
core_arch::simd::f32x2::splat;0;0;1;0;0
core_arch::simd::f32x2::extract;0;0;2;0;0
core_arch::simd::f64x1::splat;0;0;1;0;0
core_arch::simd::f64x1::extract;0;0;2;0;0
core_arch::simd::u8x16::splat;0;0;1;0;0
core_arch::simd::u8x16::extract;0;0;2;0;0
core_arch::simd::u16x8::splat;0;0;1;0;0
core_arch::simd::u16x8::extract;0;0;2;0;0
core_arch::simd::u32x4::splat;0;0;1;0;0
core_arch::simd::u32x4::extract;0;0;2;0;0
core_arch::simd::u64x2::splat;0;0;1;0;0
core_arch::simd::u64x2::extract;0;0;2;0;0
core_arch::simd::i8x16::splat;0;0;1;0;0
core_arch::simd::i8x16::extract;0;0;2;0;0
core_arch::simd::i16x8::splat;0;0;1;0;0
core_arch::simd::i16x8::extract;0;0;2;0;0
core_arch::simd::i32x4::splat;0;0;1;0;0
core_arch::simd::i32x4::extract;0;0;2;0;0
core_arch::simd::i64x2::splat;0;0;1;0;0
core_arch::simd::i64x2::extract;0;0;2;0;0
core_arch::simd::f16x4::splat;0;0;1;0;0
core_arch::simd::f16x4::extract;0;0;2;0;0
core_arch::simd::f16x8::splat;0;0;1;0;0
core_arch::simd::f16x8::extract;0;0;2;0;0
core_arch::simd::f32x4::splat;0;0;1;0;0
core_arch::simd::f32x4::extract;0;0;2;0;0
core_arch::simd::f64x2::splat;0;0;1;0;0
core_arch::simd::f64x2::extract;0;0;2;0;0
core_arch::simd::m8x16::splat;0;0;1;0;0
core_arch::simd::m16x8::splat;0;0;1;0;0
core_arch::simd::m32x4::splat;0;0;1;0;0
core_arch::simd::m64x2::splat;0;0;1;0;0
core_arch::simd::u8x32::splat;0;0;1;0;0
core_arch::simd::u8x32::extract;0;0;2;0;0
core_arch::simd::u16x16::splat;0;0;1;0;0
