fn_name;boxes;closures;coroutines;floats;fn_defs;fn_ptrs;generics;interior_muts;raw_ptrs;recursive_types;mut_refs;simd;unions
num::bignum::tests::Big8x3::is_zero;0;0;0;0;0;0;0;0;0;1;0;0;0
num::bignum::tests::Big8x3::bit_length;0;0;0;0;0;0;0;0;0;1;0;0;0
num::bignum::tests::Big8x3::add;0;0;0;0;0;0;0;0;0;2;1;0;0
num::bignum::tests::Big8x3::add_small;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::sub;0;0;0;0;0;0;0;0;0;2;1;0;0
num::bignum::tests::Big8x3::mul_small;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::mul_pow2;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::mul_pow5;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::mul_digits;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::mul_digits::mul_inner;0;0;0;0;0;0;0;0;0;0;1;0;0
num::bignum::tests::Big8x3::div_rem_small;0;0;0;0;0;0;0;0;0;1;1;0;0
num::bignum::tests::Big8x3::div_rem;0;0;0;0;0;0;0;0;0;4;2;0;0
<num::bignum::tests::Big8x3 as cmp::PartialEq>::eq;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::bignum::tests::Big8x3 as cmp::PartialOrd>::partial_cmp;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::bignum::tests::Big8x3 as cmp::Ord>::cmp;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::bignum::tests::Big8x3 as clone::Clone>::clone;0;0;0;0;0;0;0;0;0;1;0;0;0
<num::bignum::tests::Big8x3 as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;3;2;0;0
<[u8] as num::dec2flt::common::ByteSlice>::write_u64;0;0;0;0;0;0;0;0;0;0;1;0;0
<num::dec2flt::common::BiasedFp as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::dec2flt::decimal::Decimal as clone::Clone>::clone;0;0;0;0;0;0;0;0;0;1;0;0;0
<num::dec2flt::decimal::Decimal as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;3;2;0;0
<num::dec2flt::decimal::Decimal as cmp::PartialEq>::eq;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::dec2flt::decimal::Decimal as cmp::Eq>::assert_receiver_is_total_eq;0;0;0;0;0;0;0;0;0;1;0;0;0
num::dec2flt::decimal::Decimal::can_use_fast_path;0;0;0;0;0;0;0;0;0;1;0;0;0
num::dec2flt::decimal::Decimal::try_fast_path;0;0;0;0;0;0;0;0;0;1;0;0;0
<num::dec2flt::decimal_seq::DecimalSeq as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
num::dec2flt::decimal_seq::DecimalSeq::try_add_digit;0;0;0;0;0;0;0;0;0;0;1;0;0
num::dec2flt::decimal_seq::DecimalSeq::trim;0;0;0;0;0;0;0;0;0;0;1;0;0
num::dec2flt::decimal_seq::DecimalSeq::left_shift;0;0;0;0;0;0;0;0;0;0;1;0;0
num::dec2flt::decimal_seq::DecimalSeq::right_shift;0;0;0;0;0;0;0;0;0;0;1;0;0
<f32 as num::dec2flt::float::RawFloat>::to_bits;0;0;0;1;0;0;0;0;0;0;0;0;0
<f32 as num::dec2flt::float::RawFloat>::classify;0;0;0;1;0;0;0;0;0;0;0;0;0
<f64 as num::dec2flt::float::RawFloat>::to_bits;0;0;0;1;0;0;0;0;0;0;0;0;0
<f64 as num::dec2flt::float::RawFloat>::classify;0;0;0;1;0;0;0;0;0;0;0;0;0
num::dec2flt::parse::try_parse_19digits;0;0;0;0;0;0;0;0;0;0;2;0;0
num::dec2flt::parse::parse_scientific;0;0;0;0;0;0;0;0;0;0;1;0;0
<num::dec2flt::ParseFloatError as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::dec2flt::FloatErrorKind as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::dec2flt::ParseFloatError as fmt::Display>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::diy_float::Fp as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;2;2;0;0
<num::flt2dec::decoder::Decoded as clone::Clone>::clone;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::flt2dec::decoder::Decoded as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;4;2;0;0
<num::flt2dec::decoder::Decoded as cmp::PartialEq>::eq;0;0;0;0;0;0;0;0;0;4;0;0;0
<num::flt2dec::decoder::Decoded as cmp::Eq>::assert_receiver_is_total_eq;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::flt2dec::decoder::FullDecoded as clone::Clone>::clone;0;0;0;0;0;0;0;0;0;2;0;0;0
<num::flt2dec::decoder::FullDecoded as fmt::Debug>::fmt;0;0;0;0;0;0;1;0;0;4;2;0;0
<num::flt2dec::decoder::FullDecoded as cmp::PartialEq>::eq;0;0;0;0;0;0;0;0;0;4;0;0;0
<num::flt2dec::decoder::FullDecoded as cmp::Eq>::assert_receiver_is_total_eq;0;0;0;0;0;0;0;0;0;2;0;0;0
num::flt2dec::strategy::dragon::mul_pow10;0;0;0;0;0;0;0;0;0;1;1;0;0
num::flt2dec::strategy::dragon::div_2pow10;0;0;0;0;0;0;0;0;0;1;1;0;0
num::flt2dec::strategy::dragon::div_rem_upto_16;0;0;0;0;0;0;0;0;0;5;1;0;0
num::flt2dec::strategy::dragon::format_shortest;0;0;0;0;0;0;0;0;0;2;1;0;1
num::flt2dec::strategy::dragon::format_exact;0;0;0;0;0;0;0;0;0;2;1;0;1
num::flt2dec::strategy::grisu::format_shortest_opt;0;0;0;0;0;0;0;0;0;2;1;0;1
num::flt2dec::strategy::grisu::format_shortest_opt::round_and_weed;0;0;0;0;0;0;0;0;0;0;1;0;0
num::flt2dec::strategy::grisu::format_shortest;0;0;0;0;0;0;0;0;0;2;1;0;1
