fn_name;inline_assembly;unsafe_dereference;unsafe_call;unsafe_static_access;unsafe_union_access
os::unix::net::addr::SocketAddr::new;0;0;1;0;0
<os::unix::net::addr::SocketAddr as os::net::linux_ext::addr::SocketAddrExt>::from_abstract_name;0;0;3;0;0
os::unix::net::ancillary::recv_vectored_with_ancillary_from;0;0;2;0;0
os::unix::net::ancillary::send_vectored_with_ancillary_to;0;0;2;0;0
os::unix::net::ancillary::add_to_ancillary_data;0;3;7;0;0
<os::unix::net::ancillary::AncillaryDataIter<'a, T> as core::iter::Iterator>::next;0;0;1;0;0
os::unix::net::ancillary::AncillaryData::<'a>::as_rights;0;0;1;0;0
os::unix::net::ancillary::AncillaryData::<'a>::as_credentials;0;0;1;0;0
os::unix::net::ancillary::AncillaryData::<'a>::try_from_cmsghdr;0;0;5;0;0
<os::unix::net::ancillary::Messages<'a> as core::iter::Iterator>::next;0;0;4;0;0
os::unix::net::datagram::UnixDatagram::bind;0;0;1;0;0
os::unix::net::datagram::UnixDatagram::bind_addr;0;0;1;0;0
os::unix::net::datagram::UnixDatagram::connect;0;0;1;0;0
os::unix::net::datagram::UnixDatagram::connect_addr;0;0;1;0;0
os::unix::net::datagram::UnixDatagram::send_to;0;0;1;0;0
os::unix::net::datagram::UnixDatagram::send_to_addr;0;0;1;0;0
<os::unix::net::datagram::UnixDatagram as os::fd::raw::FromRawFd>::from_raw_fd;0;0;1;0;0
os::unix::net::datagram::<impl core::convert::From<os::unix::net::datagram::UnixDatagram> for os::fd::owned::OwnedFd>::from;0;0;1;0;0
<os::unix::net::datagram::UnixDatagram as core::convert::From<os::fd::owned::OwnedFd>>::from;0;0;1;0;0
os::unix::net::listener::UnixListener::bind;0;0;2;0;0
os::unix::net::listener::UnixListener::bind_addr;0;0;2;0;0
os::unix::net::listener::UnixListener::accept;0;0;1;0;0
<os::unix::net::listener::UnixListener as os::fd::raw::FromRawFd>::from_raw_fd;0;0;1;0;0
os::unix::net::stream::UnixStream::connect;0;0;1;0;0
os::unix::net::stream::UnixStream::connect_addr;0;0;1;0;0
