name;is_unsafe;has_unsafe_ops;has_unsupported_input;has_loop_or_iterator
<unix::linux_like::linux::sockaddr_vm as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::linux::gnu::<impl unix::linux_like::linux::gnu::b64::x86_64::siginfo_t>::si_utime;true;true;true;false
<unix::linux_like::linux::gnu::b64::x86_64::shmid_ds as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::termios as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::ff_effect as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::b64::x86_64::stat64 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::input_mask as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_discarded as core::clone::Clone>::clone;false;false;true;false
unix::linux_like::FD_ZERO;true;true;true;true
unix::linux_like::SIGRTMAX;false;true;false;false
<unix::linux_like::linux::gnu::b64::x86_64::statfs64 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::cmsghdr as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::arch::generic::termios2 as core::clone::Clone>::clone;false;false;true;false
<unix::winsize as core::clone::Clone>::clone;false;false;true;false
<unix::itimerval as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::tls12_crypto_info_chacha20_poly1305 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::iw_statistics as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::tls12_crypto_info_aes_gcm_256 as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::dirent as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::linux::minor;false;false;false;false
unix::linux_like::WIFCONTINUED;false;false;false;false
<unix::linux_like::linux::gnu::seminfo as core::clone::Clone>::clone;false;false;true;false
<unix::linux_like::linux::gnu::ptrace_peeksiginfo_args as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::linux::ELF32_R_INFO;true;false;false;false
<unix::linux_like::linux::gnu::sem_t as core::clone::Clone>::clone;false;false;false;false
unix::linux_like::W_EXITCODE;false;false;false;false
<unix::linux_like::linux::gnu::b64::x86_64::mcontext_t as core::clone::Clone>::clone;false;false;true;false
